2025-04-16 12:20:31,900 INFO    Thread-10 (_run_job):1393881 [wandb_setup.py:_flush():67] Current SDK version is 0.19.9
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_setup.py:_flush():67] Configure stats pid to 1393881
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_setup.py:_flush():67] Loading settings from /home/speech/.config/wandb/settings
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_setup.py:_flush():67] Loading settings from /home/speech/da6401/A2/mod_17a/GIT/da6401_assignment2/partB/wandb/settings
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_setup.py:_flush():67] Loading settings from environment variables
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:setup_run_log_directory():662] Logging user logs to /home/speech/da6401/A2/mod_17a/GIT/da6401_assignment2/partB/wandb/run-20250416_122031-x3gng9h5/logs/debug.log
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:setup_run_log_directory():663] Logging internal logs to /home/speech/da6401/A2/mod_17a/GIT/da6401_assignment2/partB/wandb/run-20250416_122031-x3gng9h5/logs/debug-internal.log
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():781] calling init triggers
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():786] wandb.init called with sweep_config: {'batch_size': 64, 'data_aug': True, 'data_dir': 'data/inaturalist_12K', 'dense_size': 256, 'dropout': 0, 'early_stopping_patience': 3, 'epochs': 15, 'freeze_option': 1, 'lr': 0.0002040767043312547, 'scheduler_patience': 4, 'use_scheduler': False, 'weight_decay': 0.0001}
config: {'_wandb': {}}
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():809] starting backend
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():813] sending inform_init request
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [backend.py:_multiprocessing_setup():101] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():823] backend started and connected
2025-04-16 12:20:31,901 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_config_callback():1327] config_cb None None {'batch_size': 64, 'data_aug': True, 'data_dir': 'data/inaturalist_12K', 'dense_size': 256, 'dropout': 0, 'early_stopping_patience': 3, 'epochs': 15, 'freeze_option': 1, 'lr': 0.0002040767043312547, 'scheduler_patience': 4, 'use_scheduler': False, 'weight_decay': 0.0001}
2025-04-16 12:20:31,902 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():915] updated telemetry
2025-04-16 12:20:31,904 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():939] communicating run to backend with 90.0 second timeout
2025-04-16 12:20:32,571 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():1014] starting run threads in backend
2025-04-16 12:20:32,596 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_console_start():2454] atexit reg
2025-04-16 12:20:32,596 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_redirect():2306] redirect: wrap_raw
2025-04-16 12:20:32,596 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_redirect():2371] Wrapping output streams.
2025-04-16 12:20:32,596 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_redirect():2394] Redirects installed.
2025-04-16 12:20:32,596 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():1056] run started, returning control to user process
2025-04-16 12:20:32,598 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:setup_run_log_directory():662] Logging user logs to /home/speech/da6401/A2/mod_17a/GIT/da6401_assignment2/partB/wandb/run-20250416_122032-x3gng9h5/logs/debug.log
2025-04-16 12:20:32,598 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:setup_run_log_directory():663] Logging internal logs to /home/speech/da6401/A2/mod_17a/GIT/da6401_assignment2/partB/wandb/run-20250416_122032-x3gng9h5/logs/debug-internal.log
2025-04-16 12:20:32,598 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():781] calling init triggers
2025-04-16 12:20:32,598 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():786] wandb.init called with sweep_config: {'batch_size': 64, 'data_aug': True, 'data_dir': 'data/inaturalist_12K', 'dense_size': 256, 'dropout': 0, 'early_stopping_patience': 3, 'epochs': 15, 'freeze_option': 1, 'lr': 0.0002040767043312547, 'scheduler_patience': 4, 'use_scheduler': False, 'weight_decay': 0.0001}
config: {'data_dir': 'data/inaturalist_12K', 'image_size': 224, 'batch_size': 64, 'data_aug': True, 'model': 'resnet50', 'freeze_option': 1, 'dropout': 0, 'dense_size': 256, 'epochs': 15, 'lr': 0.0002040767043312547, 'weight_decay': 0.0001, 'log_interval': 10, 'early_stopping_patience': 3, 'use_scheduler': False, 'scheduler_patience': 4, 'save_model_path': './checkpoints/best_model.pt', 'seed': 42, 'use_wandb': True, 'wandb_project': 'Assgn2', 'wandb_entity': 'ns24z274-iitm-ac-in', 'wandb_run_name': 'glad-sweep-3', '_wandb': {}}
2025-04-16 12:20:32,598 INFO    Thread-10 (_run_job):1393881 [wandb_init.py:init():801] wandb.init() called while a run is active
2025-04-16 12:20:33,532 INFO    Thread-10 (_run_job):1393881 [wandb_watch.py:_watch():71] Watching
2025-04-16 12:24:51,062 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_finish():2189] finishing run ns24z274-iitm-ac-in/Assgn2/x3gng9h5
2025-04-16 12:24:51,062 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_atexit_cleanup():2419] got exitcode: 0
2025-04-16 12:24:51,062 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_restore():2401] restore
2025-04-16 12:24:51,063 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_restore():2407] restore done
2025-04-16 12:24:54,040 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_footer_history_summary_info():4064] rendering history
2025-04-16 12:24:54,040 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_footer_history_summary_info():4096] rendering summary
2025-04-16 12:24:54,041 INFO    Thread-10 (_run_job):1393881 [wandb_run.py:_footer_sync_info():4025] logging synced files
